School,Student_ID,Name,Sex,Class,Section,Attendance_Percentage,Homework_Completed,Parental_Education,Study_Hours_Per_Week,Failures,Extra_Curricular,Participation_Score,Teacher_Rating,Discipline_Issues,Late_Submissions,Previous_Grade_1,Previous_Grade_2,Final_Grade
GPM,S6398,Bhavya Yadav,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S8273,Kavya Nair,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S7177,Nisha Reddy,F,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9784,Zara Chopra,M,4,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S6751,Zara Chopra,M,4,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S7195,Zara Iyer,F,4,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S8682,Aarav Bhatia,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S6710,Sanya Sharma,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S7489,Aryan Chopra,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S5914,Zara Iyer,F,4,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7932,Tanmay Gupta,M,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S8303,Aryan Chopra,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S7040,Nisha Sharma,F,4,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S6425,Rajat Reddy,M,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S4424,Bhavya Singh,F,4,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5909,Laksh Singh,F,4,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S6621,Bhavya Das,F,4,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S6412,Pooja Sharma,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S8564,Dev Jain,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S7887,Rajat Das,F,4,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S7536,Bhavya Patel,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S4476,Ishaan Sharma,F,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S8197,Meera Jain,F,4,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9471,Tanmay Jain,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7675,Ishaan Patel,M,4,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S7243,Nisha Reddy,M,4,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S5531,Rajat Tripathi,F,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S7091,Meera Chopra,M,4,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S9003,Aryan Singh,F,4,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S6671,Nisha Sharma,F,4,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S4721,Tanmay Singh,F,4,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S8801,Bhavya Patel,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S4598,Tanmay Singh,F,4,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S7812,Nisha Reddy,M,4,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S7915,Rajat Tripathi,F,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S4905,Tanmay Jain,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S4876,Rajat Das,F,4,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S6717,Rajat Reddy,M,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S6655,Nisha Reddy,M,4,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S8362,Meera Jain,F,4,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9135,Meera Chopra,M,4,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S4723,Nisha Sharma,F,4,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S7680,Pooja Sharma,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7727,Tanmay Jain,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S6169,Rajat Tripathi,F,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S7372,Bhavya Das,F,4,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S8455,Meera Chopra,M,4,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S5562,Nisha Sharma,F,4,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S6385,Pooja Sharma,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S9526,Nisha Sharma,F,4,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S6191,Bhavya Patel,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S6174,Rajat Reddy,M,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S4668,Tanmay Singh,F,4,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S4993,Meera Jain,F,4,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S8630,Meera Jain,F,4,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S9741,Pooja Sharma,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S6918,Nisha Sharma,F,4,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S8958,Tanmay Jain,M,4,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S5206,Dev Jain,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S8598,Ishaan Patel,M,4,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S6342,Ishaan Sharma,F,4,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S4922,Dev Jain,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S8825,Bhavya Singh,F,4,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S7349,Bhavya Patel,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S7394,Laksh Singh,F,4,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S4674,Dev Jain,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S8255,Meera Chopra,M,4,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S5101,Rajat Das,F,4,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S8013,Tanmay Singh,F,4,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S7895,Bhavya Patel,F,4,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S6426,Rajat Das,F,4,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S6251,Rajat Das,F,4,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S9439,Diya Bhatia,M,5,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S5102,Meera Mehta,M,5,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S7939,Diya Menon,M,5,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S6888,Aryan Iyer,M,5,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S6973,Aryan Gupta,F,5,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S8788,Ishaan Nair,F,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S7555,Ishaan Bhatia,F,5,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S8026,Zara Sharma,M,5,A,95,1,4,13,2,0,2,4,3,1,50,85,75
GPM,S4501,Ishaan Bose,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S6402,Sanya Mukherjee,M,5,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S5081,Sanya Yadav,F,5,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S8192,Pooja Bose,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S8724,Meera Mukherjee,M,5,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8387,Riya Tripathi,F,5,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S7543,Krishna Reddy,F,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S9609,Aarav Singh,M,5,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S7589,Ved Jain,M,5,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S7721,Kavya Yadav,F,5,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S9738,Tanmay Singh,F,5,A,56,1,3,8,2,0,10,5,1,9,100,50,60
GPM,S7565,Pranav Das,F,5,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S8776,Bhavya Nair,F,5,A,59,0,3,12,1,1,3,1,0,1,55,100,95
GPM,S7194,Meera Chopra,M,5,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S9996,Tanmay Nair,M,5,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S6782,Rajat Yadav,F,5,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S7708,Meera Nair,M,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S8210,Dev Menon,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S7134,Ved Mukherjee,M,5,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S6291,Zara Thakur,M,5,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S5315,Riya Tripathi,M,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S9720,Zara Sharma,M,5,A,95,1,4,13,2,0,2,4,3,1,50,85,75
GPM,S8662,Pooja Bose,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S8350,Tanmay Singh,F,5,A,56,1,3,8,2,0,10,5,1,9,100,50,60
GPM,S9778,Sanya Yadav,F,5,A,58,1,3,14,0,1,10,3,0,2,55,100,75
GPM,S8890,Ishaan Nair,F,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S9404,Aryan Iyer,M,5,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S6472,Dev Menon,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S5788,Dev Menon,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S9480,Zara Sharma,M,5,A,95,1,4,13,2,0,2,4,3,1,50,85,75
GPM,S7469,Meera Nair,M,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S7020,Tanmay Nair,M,5,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S8038,Ishaan Nair,F,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S8305,Pranav Das,F,5,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S6960,Kavya Yadav,F,5,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S9183,Pranav Das,F,5,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S8433,Aarav Singh,M,5,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S8854,Aarav Singh,M,5,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S5525,Diya Bhatia,M,5,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S5809,Pooja Bose,M,5,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S4399,Krishna Reddy,F,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S8813,Diya Bhatia,M,5,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S6232,Riya Tripathi,F,5,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S4773,Zara Thakur,M,5,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S7838,Sanya Mukherjee,M,5,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S4413,Meera Chopra,M,5,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S4842,Ishaan Nair,F,5,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S6653,Dev Mukherjee,F,5,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S6156,Pooja Gupta,M,5,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S7304,Pooja Bose,F,5,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S6850,Riya Reddy,F,5,B,85,1,2,18,0,1,4,4,4,6,35,65,45
GPM,S9391,Aryan Das,M,5,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S9149,Meera Patel,F,5,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S8407,Pooja Nair,M,5,B,60,0,4,13,1,0,2,5,1,6,100,45,85
GPM,S8134,Diya Iyer,F,5,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S8941,Kavya Chopra,M,5,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S7128,Laksh Nair,M,5,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S7671,Bhavya Jain,M,5,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S4567,Aarav Singh,F,5,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S6636,Pranav Bhatia,M,5,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S7182,Aditi Thakur,M,5,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S8732,Riya Yadav,M,5,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S5690,Dev Mehta,F,5,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S9247,Ishaan Jain,F,5,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S5566,Riya Singh,M,5,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S4829,Krishna Tripathi,M,5,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S5391,Aditi Yadav,M,5,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S4890,Meera Mukherjee,M,5,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S8903,Meera Nair,F,5,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S9645,Nisha Iyer,F,5,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S4729,Krishna Yadav,M,5,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S6910,Dev Chopra,M,5,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S5895,Aryan Reddy,F,5,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S6883,Kavya Thakur,F,5,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S9781,Meera Reddy,F,5,B,75,0,2,11,0,1,10,2,1,1,70,80,55
GPM,S4712,Aditi Chopra,F,5,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S6684,Ved Iyer,M,5,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S4903,Bhavya Jain,F,5,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S8653,Ishaan Iyer,M,5,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S9931,Laksh Thakur,M,5,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S8374,Krishna Jain,F,5,B,63,0,3,17,0,1,6,2,3,3,30,90,50
GPM,S7077,Rajat Jain,F,5,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S7554,Dev Kapoor,M,5,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S6639,Meera Iyer,M,5,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S4770,Aditi Bose,F,5,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S6871,Laksh Nair,M,5,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S9572,Rajat Mukherjee,F,5,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S5714,Kavya Mehta,M,5,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S8583,Aarav Nair,M,5,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S8341,Ishaan Singh,F,5,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S9948,Aditi Iyer,M,5,B,53,0,4,20,2,0,8,4,5,2,80,45,35
GPM,S5722,Kavya Kapoor,F,5,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S9817,Krishna Tripathi,M,5,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S9993,Dev Kapoor,M,5,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S7082,Aditi Thakur,M,5,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S6679,Aditi Chopra,F,5,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S5720,Meera Mukherjee,M,5,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S8112,Laksh Nair,M,5,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S5739,Kavya Mehta,M,5,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S6471,Riya Yadav,M,5,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S8106,Aditi Thakur,M,5,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S9864,Meera Mukherjee,M,5,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S5356,Dev Kapoor,M,5,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S6264,Nisha Iyer,F,5,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S9369,Laksh Bose,M,5,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9218,Tanmay Mehta,M,5,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S9691,Laksh Jain,M,5,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6965,Aditi Reddy,M,5,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S8798,Riya Singh,F,5,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S6456,Diya Tripathi,F,5,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S8344,Ved Bhatia,M,5,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S6872,Riya Mukherjee,M,5,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S9748,Zara Sharma,M,5,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S7397,Meera Thakur,F,5,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S8288,Laksh Yadav,M,5,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S7746,Kavya Jain,M,5,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S5292,Dev Bhatia,M,5,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S7378,Riya Menon,M,5,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S6757,Tanmay Chopra,F,5,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S8802,Aarav Mehta,F,5,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S7232,Tanmay Nair,F,5,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S7126,Pooja Chopra,M,5,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S6348,Nisha Singh,F,5,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S6314,Kavya Reddy,F,5,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S9190,Krishna Thakur,M,5,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S5093,Ved Verma,F,5,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S9573,Tanmay Kapoor,M,5,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S5556,Tanmay Chopra,M,5,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S5686,Diya Patel,M,5,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S7650,Ved Tripathi,F,5,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S9195,Sanya Yadav,M,5,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S4658,Aarav Sharma,M,5,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S5779,Kavya Sharma,M,5,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S9111,Dev Jain,F,5,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S5766,Zara Mehta,F,5,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S9732,Meera Bhatia,M,5,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S6788,Rajat Mukherjee,F,5,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S7471,Aarav Sharma,F,5,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S7615,Zara Verma,M,5,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S5438,Aarav Sharma,M,5,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S5336,Meera Bhatia,M,5,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9209,Meera Bhatia,M,5,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S6101,Ved Verma,F,5,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S6399,Riya Mukherjee,M,5,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S9642,Rajat Mukherjee,F,5,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S6665,Kavya Sharma,M,5,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S7899,Tanmay Nair,F,5,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S7073,Kavya Sharma,M,5,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S8863,Riya Mukherjee,M,5,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S9474,Riya Singh,F,5,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S7365,Dev Bhatia,M,5,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S8887,Nisha Singh,F,5,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S9575,Ved Verma,F,5,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S5867,Tanmay Kapoor,M,5,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S5514,Ved Tripathi,F,5,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S7168,Krishna Thakur,M,5,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S4570,Diya Patel,M,5,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S5972,Zara Verma,M,5,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S8888,Ved Tripathi,F,5,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S4940,Kavya Sharma,M,5,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S7092,Meera Yadav,M,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7943,Dev Reddy,M,5,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S5268,Tanmay Kapoor,M,5,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S6293,Tanmay Mehta,M,5,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S4586,Aryan Mehta,M,5,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S5965,Laksh Verma,F,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7090,Pranav Sharma,M,5,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S8599,Aarav Mehta,M,5,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S5876,Ved Iyer,F,5,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S7639,Meera Menon,M,5,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S5985,Meera Singh,M,5,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S6020,Ishaan Bhatia,F,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S7136,Pooja Chopra,M,5,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S9239,Meera Singh,F,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4828,Aryan Tripathi,M,5,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S5387,Tanmay Gupta,M,5,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S8397,Pranav Nair,M,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7663,Zara Iyer,M,5,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S7693,Aditi Bose,F,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S7968,Pranav Tripathi,M,5,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S6310,Krishna Singh,F,5,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S9911,Diya Mukherjee,F,5,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5348,Aryan Sharma,F,5,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6834,Sanya Das,M,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S9611,Meera Yadav,M,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S6529,Aryan Tripathi,M,5,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S6365,Ved Iyer,F,5,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S9039,Tanmay Kapoor,M,5,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S4891,Laksh Verma,F,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S6102,Meera Singh,M,5,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S6242,Aryan Tripathi,M,5,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S6711,Sanya Das,M,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S5505,Ishaan Bhatia,F,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S4768,Aditi Bose,F,5,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S8974,Pooja Chopra,M,5,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S6383,Dev Reddy,M,5,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S8249,Ved Iyer,F,5,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S8463,Aryan Mehta,M,5,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S6379,Aryan Tripathi,M,5,D,78,0,2,11,0,0,6,2,3,2,55,100,80
GPM,S4728,Meera Yadav,M,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S6979,Ved Iyer,F,5,D,78,0,2,7,2,1,8,3,1,6,55,40,100
GPM,S4625,Pranav Nair,M,5,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4941,Aryan Mehta,M,5,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S5410,Diya Mukherjee,F,5,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S6352,Pooja Chopra,M,5,D,100,0,1,16,1,0,1,5,0,7,30,80,25
